sample_id,uid,ai_chrom_index,n_ai_peaks,n_trad_peaks,n_ignored_weak,n_review_required,channel_alert_level,random_order,plot_path
test3_36,Fenoxycarb-2,426,1,1,0,0,GREEN,1701,plots\test3_36\1701_chrom426_Fenoxycarb-2_GREEN.png
test3_26,albendazole-2,268,1,1,0,0,GREEN,1702,plots\test3_26\1702_chrom268_albendazole-2_GREEN.png
test3_45,vamidothion-1,49,1,1,0,1,YELLOW,1703,plots\test3_45\1703_chrom049_vamidothion-1_YELLOW.png
test3_5,novaluron-1,605,1,1,0,0,GREEN,1704,plots\test3_5\1704_chrom605_novaluron-1_GREEN.png
test3_7,prometryn-2,338,1,1,0,0,GREEN,1705,plots\test3_7\1705_chrom338_prometryn-2_GREEN.png
test3_19,halosulfuron-methyl-1,301,1,1,0,0,GREEN,1706,plots\test3_19\1706_chrom301_halosulfuron-methyl-1_GREEN.png
test3_56,fenamiphos sulfone-1,161,1,1,0,0,GREEN,1707,plots\test3_56\1707_chrom161_fenamiphos sulfone-1_GREEN.png
test3_43,trifloxystrobin-2,570,1,1,0,0,GREEN,1708,plots\test3_43\1708_chrom570_trifloxystrobin-2_GREEN.png
test3_41,chlordimeform-1,27,1,1,0,0,GREEN,1709,plots\test3_41\1709_chrom027_chlordimeform-1_GREEN.png
test3_37,oxydemeton-methyl-1,19,1,1,0,0,GREEN,1710,plots\test3_37\1710_chrom019_oxydemeton-methyl-1_GREEN.png
test3_48,fenpyrazamine-1,369,1,1,0,0,GREEN,1711,plots\test3_48\1711_chrom369_fenpyrazamine-1_GREEN.png
test3_40,triallate-2,640,1,1,0,0,GREEN,1712,plots\test3_40\1712_chrom640_triallate-2_GREEN.png
test3_42,chlorbenzuron-2,442,1,1,0,0,GREEN,1713,plots\test3_42\1713_chrom442_chlorbenzuron-2_GREEN.png
test3_43,tritosulfuron-1,199,4,1,0,4,RED,1714,plots\test3_43\1714_chrom199_tritosulfuron-1_RED.png
test3_14,quinalphos-1,439,1,1,0,0,GREEN,1715,plots\test3_14\1715_chrom439_quinalphos-1_GREEN.png
test3_39,dinotefuran-2,14,1,1,0,0,GREEN,1716,plots\test3_39\1716_chrom014_dinotefuran-2_GREEN.png
test3_12,trifloxystrobin-1,569,1,1,0,0,GREEN,1717,plots\test3_12\1717_chrom569_trifloxystrobin-1_GREEN.png
test3_30,Diclobutrazol-1,449,2,1,0,1,RED,1718,plots\test3_30\1718_chrom449_Diclobutrazol-1_RED.png
test3_26,emamectin B1a-1,655,1,1,0,0,GREEN,1719,plots\test3_26\1719_chrom655_emamectin B1a-1_GREEN.png
test3_33,simazine-1,137,1,1,0,0,GREEN,1720,plots\test3_33\1720_chrom137_simazine-1_GREEN.png
test3_14,pyridalyl-1,701,2,1,1,0,GREEN,1721,plots\test3_14\1721_chrom701_pyridalyl-1_GREEN.png
test3_56,methiocarb sulfoxide-2,48,1,1,0,0,GREEN,1722,plots\test3_56\1722_chrom048_methiocarb sulfoxide-2_GREEN.png
test3_11,spirotetramat-mono-hydroxy-2,132,3,1,1,1,RED,1723,plots\test3_11\1723_chrom132_spirotetramat-mono-hydroxy-2_RED.png
test3_10,coumoxystrobin-1,653,1,1,0,0,GREEN,1724,plots\test3_10\1724_chrom653_coumoxystrobin-1_GREEN.png
test3_7,cyclosulfamuron-1,391,1,1,0,0,GREEN,1725,plots\test3_7\1725_chrom391_cyclosulfamuron-1_GREEN.png
test3_35,sulfentrazone-1,153,1,1,0,0,GREEN,1726,plots\test3_35\1726_chrom153_sulfentrazone-1_GREEN.png
test3_42,florasulam-1,83,1,1,0,0,GREEN,1727,plots\test3_42\1727_chrom083_florasulam-1_GREEN.png
test3_43,diazinon-1,497,1,1,0,0,GREEN,1728,plots\test3_43\1728_chrom497_diazinon-1_GREEN.png
test3_24,bendiocarb-1,125,1,1,0,0,GREEN,1729,plots\test3_24\1729_chrom125_bendiocarb-1_GREEN.png
test3_47,cycloxydim-1,561,1,1,0,0,GREEN,1730,plots\test3_47\1730_chrom561_cycloxydim-1_GREEN.png
test3_28,fonofos-1,461,1,1,0,0,GREEN,1731,plots\test3_28\1731_chrom461_fonofos-1_GREEN.png
test3_27,etoxazole-1,669,1,1,0,0,GREEN,1732,plots\test3_27\1732_chrom669_etoxazole-1_GREEN.png
test3_48,edifenphos-2,494,1,1,0,0,GREEN,1733,plots\test3_48\1733_chrom494_edifenphos-2_GREEN.png
test3_54,linuron-1,263,1,1,0,1,YELLOW,1734,plots\test3_54\1734_chrom263_linuron-1_YELLOW.png
test3_56,alachlor-1,381,1,1,0,0,GREEN,1735,plots\test3_56\1735_chrom381_alachlor-1_GREEN.png
test3_15,boscalid-1,305,1,1,0,0,GREEN,1736,plots\test3_15\1736_chrom305_boscalid-1_GREEN.png
test3_5,benazolin-ethyl-1,269,3,1,0,2,RED,1737,plots\test3_5\1737_chrom269_benazolin-ethyl-1_RED.png
test3_42,spirotetramat-enol-glucoside-1,37,1,1,0,0,GREEN,1738,plots\test3_42\1738_chrom037_spirotetramat-enol-glucoside-1_GREEN.png
test3_30,sedaxane-1,345,2,1,0,1,RED,1739,plots\test3_30\1739_chrom345_sedaxane-1_RED.png
test3_6,isazofos-2,358,3,1,2,0,GREEN,1740,plots\test3_6\1740_chrom358_isazofos-2_GREEN.png
test3_42,fensulfothion oxon sulfone-2,90,1,1,0,0,GREEN,1741,plots\test3_42\1741_chrom090_fensulfothion oxon sulfone-2_GREEN.png
test3_13,mandipropamid-1,335,1,1,0,0,GREEN,1742,plots\test3_13\1742_chrom335_mandipropamid-1_GREEN.png
test3_27,imidacloprid-1,39,1,1,0,0,GREEN,1743,plots\test3_27\1743_chrom039_imidacloprid-1_GREEN.png
test3_49,metsulfuron-methyl-1,127,1,1,0,0,GREEN,1744,plots\test3_49\1744_chrom127_metsulfuron-methyl-1_GREEN.png
test3_39,pirimiphos-methyl-1,513,1,1,0,0,GREEN,1745,plots\test3_39\1745_chrom513_pirimiphos-methyl-1_GREEN.png
test3_27,pyrethrins I-1,677,1,1,0,0,GREEN,1746,plots\test3_27\1746_chrom677_pyrethrins I-1_GREEN.png
test3_26,oxadiazon-1,623,1,1,0,0,GREEN,1747,plots\test3_26\1747_chrom623_oxadiazon-1_GREEN.png
test3_27,boscalid-1,305,1,1,0,0,GREEN,1748,plots\test3_27\1748_chrom305_boscalid-1_GREEN.png
test3_39,propiconazole-1,491,1,1,0,1,YELLOW,1749,plots\test3_39\1749_chrom491_propiconazole-1_YELLOW.png
test3_45,parathion-1,427,1,1,0,0,GREEN,1750,plots\test3_45\1750_chrom427_parathion-1_GREEN.png
test3_42,cyprodinil-1,419,1,1,0,0,GREEN,1751,plots\test3_42\1751_chrom419_cyprodinil-1_GREEN.png
test3_45,saflufenacil-2,288,1,1,0,0,GREEN,1752,plots\test3_45\1752_chrom288_saflufenacil-2_GREEN.png
test3_6,benalaxyl-1,507,1,1,0,0,GREEN,1753,plots\test3_6\1753_chrom507_benalaxyl-1_GREEN.png
test3_4,pyraoxystrobin-2,542,1,1,0,0,GREEN,1754,plots\test3_4\1754_chrom542_pyraoxystrobin-2_GREEN.png
test3_18,difenoconazole-2,550,1,1,0,0,GREEN,1755,plots\test3_18\1755_chrom550_difenoconazole-2_GREEN.png
test3_16,cyazofamid-2,402,4,1,0,4,RED,1756,plots\test3_16\1756_chrom402_cyazofamid-2_RED.png
test3_46,indoxacarb-2,574,1,1,0,0,GREEN,1757,plots\test3_46\1757_chrom574_indoxacarb-2_GREEN.png
test3_47,fluxapyroxad-1,319,1,1,0,0,GREEN,1758,plots\test3_47\1758_chrom319_fluxapyroxad-1_GREEN.png
test3_46,propanil-2,266,1,1,0,0,GREEN,1759,plots\test3_46\1759_chrom266_propanil-2_GREEN.png
test3_45,Chloridazon-2,72,1,1,0,0,GREEN,1760,plots\test3_45\1760_chrom072_Chloridazon-2_GREEN.png
test3_15,Chloridazon-2,72,1,1,0,0,GREEN,1761,plots\test3_15\1761_chrom072_Chloridazon-2_GREEN.png
test3_27,fenpropathrin-2,672,1,1,0,0,GREEN,1762,plots\test3_27\1762_chrom672_fenpropathrin-2_GREEN.png
test3_13,silthiofam-2,448,1,1,0,0,GREEN,1763,plots\test3_13\1763_chrom448_silthiofam-2_GREEN.png
test3_21,anilofos-1,489,1,1,0,0,GREEN,1764,plots\test3_21\1764_chrom489_anilofos-1_GREEN.png
test3_42,thiabendazole-2,94,1,1,0,0,GREEN,1765,plots\test3_42\1765_chrom094_thiabendazole-2_GREEN.png
test3_42,pretilachlor-2,578,1,1,0,0,GREEN,1766,plots\test3_42\1766_chrom578_pretilachlor-2_GREEN.png
test3_43,disulfoton sulfone-1,187,1,1,0,0,GREEN,1767,plots\test3_43\1767_chrom187_disulfoton sulfone-1_GREEN.png
test3_9,clethodim sulfone-2,232,2,1,0,1,RED,1768,plots\test3_9\1768_chrom232_clethodim sulfone-2_RED.png
test3_21,fenamiphos sulfone-2,162,1,1,0,0,GREEN,1769,plots\test3_21\1769_chrom162_fenamiphos sulfone-2_GREEN.png
test3_23,diazinon-1,497,1,1,0,0,GREEN,1770,plots\test3_23\1770_chrom497_diazinon-1_GREEN.png
test3_42,cyproconazole-2,410,2,1,0,2,RED,1771,plots\test3_42\1771_chrom410_cyproconazole-2_RED.png
test3_41,oxaziclomefone-2,598,1,1,0,0,GREEN,1772,plots\test3_41\1772_chrom598_oxaziclomefone-2_GREEN.png
test3_24,kresoxim-methyl-1,443,1,1,0,0,GREEN,1773,plots\test3_24\1773_chrom443_kresoxim-methyl-1_GREEN.png
test3_14,flumorph-1,243,1,1,0,0,GREEN,1774,plots\test3_14\1774_chrom243_flumorph-1_GREEN.png
test3_32,isoprocarb-1,185,1,1,0,0,GREEN,1775,plots\test3_32\1775_chrom185_isoprocarb-1_GREEN.png
test3_34,Picolinafen-2,630,1,1,0,0,GREEN,1776,plots\test3_34\1776_chrom630_Picolinafen-2_GREEN.png
test3_17,oxamyl-2,18,1,1,0,1,YELLOW,1777,plots\test3_17\1777_chrom018_oxamyl-2_YELLOW.png
test3_18,albendazole-2,268,1,1,0,0,GREEN,1778,plots\test3_18\1778_chrom268_albendazole-2_GREEN.png
test3_36,sedaxane-2,346,2,1,0,1,RED,1779,plots\test3_36\1779_chrom346_sedaxane-2_RED.png
test3_28,quizalofop-ethyl-1,593,1,1,0,0,GREEN,1780,plots\test3_28\1780_chrom593_quizalofop-ethyl-1_GREEN.png
test3_43,quinalphos-1,439,1,1,0,0,GREEN,1781,plots\test3_43\1781_chrom439_quinalphos-1_GREEN.png
test3_45,phorate sulfoxide-1,183,1,1,0,0,GREEN,1782,plots\test3_45\1782_chrom183_phorate sulfoxide-1_GREEN.png
test3_10,spirotetramat-mono-hydroxy-2,132,1,1,0,0,GREEN,1783,plots\test3_10\1783_chrom132_spirotetramat-mono-hydroxy-2_GREEN.png
test3_12,flutolanil-2,324,1,1,0,0,GREEN,1784,plots\test3_12\1784_chrom324_flutolanil-2_GREEN.png
test3_40,furathiocarb-1,621,1,1,0,0,GREEN,1785,plots\test3_40\1785_chrom621_furathiocarb-1_GREEN.png
test3_30,propisochlor-2,398,1,1,0,0,GREEN,1786,plots\test3_30\1786_chrom398_propisochlor-2_GREEN.png
test3_13,thiacloprid-2,76,1,1,0,1,YELLOW,1787,plots\test3_13\1787_chrom076_thiacloprid-2_YELLOW.png
test3_37,thiabendazole-1,93,1,1,0,0,GREEN,1788,plots\test3_37\1788_chrom093_thiabendazole-1_GREEN.png
test3_21,sethoxydim-2,608,3,1,1,2,RED,1789,plots\test3_21\1789_chrom608_sethoxydim-2_RED.png
test3_27,metazosulfuron-2,242,1,1,0,0,GREEN,1790,plots\test3_27\1790_chrom242_metazosulfuron-2_GREEN.png
test3_17,ethoxysulfuron-1,339,1,1,0,0,GREEN,1791,plots\test3_17\1791_chrom339_ethoxysulfuron-1_GREEN.png
test3_23,dimethomorph-2,318,2,1,0,1,RED,1792,plots\test3_23\1792_chrom318_dimethomorph-2_RED.png
test3_19,vamidothion-2,50,1,1,0,0,GREEN,1793,plots\test3_19\1793_chrom050_vamidothion-2_GREEN.png
test3_42,flubendiamide-2,504,2,1,0,1,RED,1794,plots\test3_42\1794_chrom504_flubendiamide-2_RED.png
test3_43,spinetoram L-1,641,1,1,0,0,GREEN,1795,plots\test3_43\1795_chrom641_spinetoram L-1_GREEN.png
test3_45,spirotetramat-mono-hydroxy-2,132,1,1,0,0,GREEN,1796,plots\test3_45\1796_chrom132_spirotetramat-mono-hydroxy-2_GREEN.png
test3_7,cinosulfuron-1,107,1,1,0,0,GREEN,1797,plots\test3_7\1797_chrom107_cinosulfuron-1_GREEN.png
test3_8,fensulfothion oxon sulfone-2,90,2,1,0,1,RED,1798,plots\test3_8\1798_chrom090_fensulfothion oxon sulfone-2_RED.png
test3_21,flumorph-2,244,1,1,0,0,GREEN,1799,plots\test3_21\1799_chrom244_flumorph-2_GREEN.png
test3_27,cyflufenamid-2,540,1,1,0,0,GREEN,1800,plots\test3_27\1800_chrom540_cyflufenamid-2_GREEN.png
test3_47,metamitron-2,64,1,1,0,0,GREEN,1801,plots\test3_47\1801_chrom064_metamitron-2_GREEN.png
test3_32,penconazole-1,445,1,1,0,0,GREEN,1802,plots\test3_32\1802_chrom445_penconazole-1_GREEN.png
test3_39,pyribenzoxim-1,657,1,1,0,0,GREEN,1803,plots\test3_39\1803_chrom657_pyribenzoxim-1_GREEN.png
test3_38,emamectin B1a-2,656,1,1,0,0,GREEN,1804,plots\test3_38\1804_chrom656_emamectin B1a-2_GREEN.png
test3_16,fenamidone-1,289,1,1,0,0,GREEN,1805,plots\test3_16\1805_chrom289_fenamidone-1_GREEN.png
test3_42,cyantraniliprole-1,169,1,1,0,0,GREEN,1806,plots\test3_42\1806_chrom169_cyantraniliprole-1_GREEN.png
test3_8,procymidone-1,341,1,1,0,1,YELLOW,1807,plots\test3_8\1807_chrom341_procymidone-1_YELLOW.png
test3_10,isoxaflutole-2,220,2,1,0,1,RED,1808,plots\test3_10\1808_chrom220_isoxaflutole-2_RED.png
test3_47,myclobutanil-2,334,1,1,0,0,GREEN,1809,plots\test3_47\1809_chrom334_myclobutanil-2_GREEN.png
test3_32,sulfotep-1,473,1,1,0,0,GREEN,1810,plots\test3_32\1810_chrom473_sulfotep-1_GREEN.png
test3_14,chromafenozide-2,408,2,1,0,1,RED,1811,plots\test3_14\1811_chrom408_chromafenozide-2_RED.png
test3_30,imidacloprid-1,39,1,1,0,0,GREEN,1812,plots\test3_30\1812_chrom039_imidacloprid-1_GREEN.png
test3_3,mandipropamid-2,336,2,1,1,0,GREEN,1813,plots\test3_3\1813_chrom336_mandipropamid-2_GREEN.png
test3_9,flusilazole-1,429,1,1,0,0,GREEN,1814,plots\test3_9\1814_chrom429_flusilazole-1_GREEN.png
test3_43,fenthion-1,453,1,1,0,0,GREEN,1815,plots\test3_43\1815_chrom453_fenthion-1_GREEN.png
test3_32,disulfoton sulfoxide-1,179,1,1,0,0,GREEN,1816,plots\test3_32\1816_chrom179_disulfoton sulfoxide-1_GREEN.png
test3_33,bioresmethrin-1,689,1,1,0,0,GREEN,1817,plots\test3_33\1817_chrom689_bioresmethrin-1_GREEN.png
test3_35,triflumizole-2,566,1,1,0,0,GREEN,1818,plots\test3_35\1818_chrom566_triflumizole-2_GREEN.png
test3_8,Penflufen-2,468,1,1,0,0,GREEN,1819,plots\test3_8\1819_chrom468_Penflufen-2_GREEN.png
test3_33,phenamacril-2,122,1,1,0,0,GREEN,1820,plots\test3_33\1820_chrom122_phenamacril-2_GREEN.png
test3_35,ipconazole-2,564,2,1,0,1,RED,1821,plots\test3_35\1821_chrom564_ipconazole-2_RED.png
test3_9,flutriafol-1,193,1,1,0,1,YELLOW,1822,plots\test3_9\1822_chrom193_flutriafol-1_YELLOW.png
test3_10,spirotetramat-mono-hydroxy-1,131,1,1,0,1,YELLOW,1823,plots\test3_10\1823_chrom131_spirotetramat-mono-hydroxy-1_YELLOW.png
test3_48,anilofos-2,490,1,1,0,0,GREEN,1824,plots\test3_48\1824_chrom490_anilofos-2_GREEN.png
test3_42,phosmet oxon-1,97,1,1,0,0,GREEN,1825,plots\test3_42\1825_chrom097_phosmet oxon-1_GREEN.png
test3_44,fenamiphos sulfone-2,162,1,1,0,0,GREEN,1826,plots\test3_44\1826_chrom162_fenamiphos sulfone-2_GREEN.png
test3_40,chlorsulfuron-2,144,1,1,0,0,GREEN,1827,plots\test3_40\1827_chrom144_chlorsulfuron-2_GREEN.png
test3_29,mevinphos-2,80,1,1,0,0,GREEN,1828,plots\test3_29\1828_chrom080_mevinphos-2_GREEN.png
test3_15,triadimenol-1,347,1,1,0,0,GREEN,1829,plots\test3_15\1829_chrom347_triadimenol-1_GREEN.png
test3_36,monocrotophos-2,30,2,1,0,1,RED,1830,plots\test3_36\1830_chrom030_monocrotophos-2_RED.png
test3_33,diazinon-2,498,1,1,0,0,GREEN,1831,plots\test3_33\1831_chrom498_diazinon-2_GREEN.png
test3_28,spinosad A-1,555,1,1,0,0,GREEN,1832,plots\test3_28\1832_chrom555_spinosad A-1_GREEN.png
test3_40,amisulbrom-2,568,1,1,0,0,GREEN,1833,plots\test3_40\1833_chrom568_amisulbrom-2_GREEN.png
test3_56,Dimethenamid-P-1,293,1,1,0,0,GREEN,1834,plots\test3_56\1834_chrom293_Dimethenamid-P-1_GREEN.png
test3_25,uniconazole-1,411,2,1,0,1,RED,1835,plots\test3_25\1835_chrom411_uniconazole-1_RED.png
test3_10,napropamide-1,387,1,1,0,0,GREEN,1836,plots\test3_10\1836_chrom387_napropamide-1_GREEN.png
test3_15,pyriproxyfen-2,628,1,1,0,0,GREEN,1837,plots\test3_15\1837_chrom628_pyriproxyfen-2_GREEN.png
test3_3,triadimefon-1,343,1,1,0,1,YELLOW,1838,plots\test3_3\1838_chrom343_triadimefon-1_YELLOW.png
test3_30,monocrotophos-2,30,1,1,0,0,GREEN,1839,plots\test3_30\1839_chrom030_monocrotophos-2_GREEN.png
test3_44,linuron-1,263,1,1,0,0,GREEN,1840,plots\test3_44\1840_chrom263_linuron-1_GREEN.png
test3_7,prosulfocarb-2,560,2,1,1,0,GREEN,1841,plots\test3_7\1841_chrom560_prosulfocarb-2_GREEN.png
test3_48,myclobutanil-2,334,1,1,0,0,GREEN,1842,plots\test3_48\1842_chrom334_myclobutanil-2_GREEN.png
test3_52,spirotetramat-enol-2,36,1,1,0,0,GREEN,1843,plots\test3_52\1843_chrom036_spirotetramat-enol-2_GREEN.png
test3_47,chlorpropham-1,311,1,1,0,0,GREEN,1844,plots\test3_47\1844_chrom311_chlorpropham-1_GREEN.png
test3_40,oxamyl-1,17,4,1,1,2,RED,1845,plots\test3_40\1845_chrom017_oxamyl-1_RED.png
test3_24,amidosulfuron-2,150,1,1,0,0,GREEN,1846,plots\test3_24\1846_chrom150_amidosulfuron-2_GREEN.png
test3_24,iprovalicarb-1,375,1,1,0,0,GREEN,1847,plots\test3_24\1847_chrom375_iprovalicarb-1_GREEN.png
test3_38,fenpropidin-1,227,1,1,0,1,YELLOW,1848,plots\test3_38\1848_chrom227_fenpropidin-1_YELLOW.png
test3_6,oxyfluorfen-2,604,1,1,0,0,GREEN,1849,plots\test3_6\1849_chrom604_oxyfluorfen-2_GREEN.png
test3_17,halosulfuron-methyl-2,302,1,1,0,0,GREEN,1850,plots\test3_17\1850_chrom302_halosulfuron-methyl-2_GREEN.png
test3_12,phosalone-1,519,1,1,0,0,GREEN,1851,plots\test3_12\1851_chrom519_phosalone-1_GREEN.png
test3_11,chlorantraniliprole-1,253,1,1,0,0,GREEN,1852,plots\test3_11\1852_chrom253_chlorantraniliprole-1_GREEN.png
test3_7,isofenphos-methyl-1,475,1,1,0,0,GREEN,1853,plots\test3_7\1853_chrom475_isofenphos-methyl-1_GREEN.png
test3_12,pyriftalid-1,271,1,1,0,0,GREEN,1854,plots\test3_12\1854_chrom271_pyriftalid-1_GREEN.png
test3_40,fenothiocarb-2,418,1,1,0,0,GREEN,1855,plots\test3_40\1855_chrom418_fenothiocarb-2_GREEN.png
test3_39,flufenacet-1,383,1,1,0,0,GREEN,1856,plots\test3_39\1856_chrom383_flufenacet-1_GREEN.png
test3_46,triasulfuron-2,118,1,1,0,0,GREEN,1857,plots\test3_46\1857_chrom118_triasulfuron-2_GREEN.png
test3_24,fenthion sulfone-2,166,1,1,0,0,GREEN,1858,plots\test3_24\1858_chrom166_fenthion sulfone-2_GREEN.png
test3_56,phorate sulfone-2,192,1,1,0,0,GREEN,1859,plots\test3_56\1859_chrom192_phorate sulfone-2_GREEN.png
test3_36,fenothiocarb-1,417,1,1,0,0,GREEN,1860,plots\test3_36\1860_chrom417_fenothiocarb-1_GREEN.png
test3_17,methomyl-1,5,3,1,1,1,RED,1861,plots\test3_17\1861_chrom005_methomyl-1_RED.png
test3_32,prochloraz metabolite BTS44595-2,488,1,1,0,0,GREEN,1862,plots\test3_32\1862_chrom488_prochloraz metabolite BTS44595-2_GREEN.png
test3_45,aldicarb sulfoxide-2,12,2,1,0,1,RED,1863,plots\test3_45\1863_chrom012_aldicarb sulfoxide-2_RED.png
test3_5,sulfoxaflor-1,65,2,1,0,1,RED,1864,plots\test3_5\1864_chrom065_sulfoxaflor-1_RED.png
test3_24,alachlor-1,381,1,1,0,0,GREEN,1865,plots\test3_24\1865_chrom381_alachlor-1_GREEN.png
test3_17,clethodim sulfone-2,232,1,1,0,0,GREEN,1866,plots\test3_17\1866_chrom232_clethodim sulfone-2_GREEN.png
test3_40,fenthion sulfoxide-2,164,1,1,0,0,GREEN,1867,plots\test3_40\1867_chrom164_fenthion sulfoxide-2_GREEN.png
test3_54,cyflufenamid-1,539,1,1,0,0,GREEN,1868,plots\test3_54\1868_chrom539_cyflufenamid-1_GREEN.png
test3_49,cyflumetofen-2,610,1,1,0,0,GREEN,1869,plots\test3_49\1869_chrom610_cyflumetofen-2_GREEN.png
test3_15,albendazole-1,267,1,1,0,0,GREEN,1870,plots\test3_15\1870_chrom267_albendazole-1_GREEN.png
test3_4,pyrethrins II-1,585,2,1,1,0,GREEN,1871,plots\test3_4\1871_chrom585_pyrethrins II-1_GREEN.png
test3_38,Dimethenamid-P-2,294,1,1,0,0,GREEN,1872,plots\test3_38\1872_chrom294_Dimethenamid-P-2_GREEN.png
test3_37,epoxiconazole-2,406,1,1,0,0,GREEN,1873,plots\test3_37\1873_chrom406_epoxiconazole-2_GREEN.png
test3_17,imidacloprid-1,39,1,1,0,0,GREEN,1874,plots\test3_17\1874_chrom039_imidacloprid-1_GREEN.png
test3_15,pyrimethanil-1,257,1,1,0,0,GREEN,1875,plots\test3_15\1875_chrom257_pyrimethanil-1_GREEN.png
test3_30,cyprodinil-1,419,1,1,0,0,GREEN,1876,plots\test3_30\1876_chrom419_cyprodinil-1_GREEN.png
test3_53,clothianidin-1,41,1,1,0,0,GREEN,1877,plots\test3_53\1877_chrom041_clothianidin-1_GREEN.png
test3_3,albendazole-2,268,1,1,0,0,GREEN,1878,plots\test3_3\1878_chrom268_albendazole-2_GREEN.png
test3_27,hexazinone-1,139,1,1,0,0,GREEN,1879,plots\test3_27\1879_chrom139_hexazinone-1_GREEN.png
test3_27,Fenoxycarb-2,426,1,1,0,0,GREEN,1880,plots\test3_27\1880_chrom426_Fenoxycarb-2_GREEN.png
test3_55,triasulfuron-2,118,1,1,0,0,GREEN,1881,plots\test3_55\1881_chrom118_triasulfuron-2_GREEN.png
test3_3,hexythiazox-2,650,2,1,0,2,RED,1882,plots\test3_3\1882_chrom650_hexythiazox-2_RED.png
test3_41,flumetralin-2,664,1,1,0,0,GREEN,1883,plots\test3_41\1883_chrom664_flumetralin-2_GREEN.png
test3_35,tribenuron-methyl-1,215,1,1,0,0,GREEN,1884,plots\test3_35\1884_chrom215_tribenuron-methyl-1_GREEN.png
test3_25,oxyfluorfen-1,603,2,1,1,0,GREEN,1885,plots\test3_25\1885_chrom603_oxyfluorfen-1_GREEN.png
test3_14,butachlor-2,576,3,1,1,1,RED,1886,plots\test3_14\1886_chrom576_butachlor-2_RED.png
test3_41,etrimfos-1,455,1,1,0,0,GREEN,1887,plots\test3_41\1887_chrom455_etrimfos-1_GREEN.png
test3_21,prochloraz-1,521,1,1,0,0,GREEN,1888,plots\test3_21\1888_chrom521_prochloraz-1_GREEN.png
test3_21,oxamyl oxime-2,10,1,1,0,1,YELLOW,1889,plots\test3_21\1889_chrom010_oxamyl oxime-2_YELLOW.png
test3_9,promecarb-2,262,3,1,0,2,RED,1890,plots\test3_9\1890_chrom262_promecarb-2_RED.png
test3_40,ethion-2,644,1,1,0,0,GREEN,1891,plots\test3_40\1891_chrom644_ethion-2_GREEN.png
test3_11,fensulfothion sulfone-2,234,1,1,0,0,GREEN,1892,plots\test3_11\1892_chrom234_fensulfothion sulfone-2_GREEN.png
test3_54,fenoxanil-1,421,1,1,0,0,GREEN,1893,plots\test3_54\1893_chrom421_fenoxanil-1_GREEN.png
test3_24,acetochlor-1,379,1,1,0,0,GREEN,1894,plots\test3_24\1894_chrom379_acetochlor-1_GREEN.png
test3_51,isoprocarb-1,185,1,1,0,0,GREEN,1895,plots\test3_51\1895_chrom185_isoprocarb-1_GREEN.png
test3_33,pyrethrins II-1,585,1,1,0,0,GREEN,1896,plots\test3_33\1896_chrom585_pyrethrins II-1_GREEN.png
test3_50,fenpropimorph-1,291,1,1,0,0,GREEN,1897,plots\test3_50\1897_chrom291_fenpropimorph-1_GREEN.png
test3_15,spirodiclofen-1,683,3,1,0,2,RED,1898,plots\test3_15\1898_chrom683_spirodiclofen-1_RED.png
test3_27,fluopyram-2,372,1,1,0,0,GREEN,1899,plots\test3_27\1899_chrom372_fluopyram-2_GREEN.png
test3_20,pyraclostrobin-1,529,1,1,0,0,GREEN,1900,plots\test3_20\1900_chrom529_pyraclostrobin-1_GREEN.png
test3_23,demeton-S-sulfoxide-1,67,1,1,0,1,YELLOW,1901,plots\test3_23\1901_chrom067_demeton-S-sulfoxide-1_YELLOW.png
test3_42,anilofos-2,490,1,1,0,0,GREEN,1902,plots\test3_42\1902_chrom490_anilofos-2_GREEN.png
test3_25,hexazinone-2,140,1,1,0,0,GREEN,1903,plots\test3_25\1903_chrom140_hexazinone-2_GREEN.png
test3_8,chlorfluazuron-1,679,1,1,0,0,GREEN,1904,plots\test3_8\1904_chrom679_chlorfluazuron-1_GREEN.png
test3_43,dichlorvos-1,115,1,1,0,0,GREEN,1905,plots\test3_43\1905_chrom115_dichlorvos-1_GREEN.png
test3_27,azoxystrobin-1,309,1,1,0,0,GREEN,1906,plots\test3_27\1906_chrom309_azoxystrobin-1_GREEN.png
test3_40,fenbuconazole-1,415,1,1,0,0,GREEN,1907,plots\test3_40\1907_chrom415_fenbuconazole-1_GREEN.png
test3_30,chlorpyrifos-1,635,1,1,0,0,GREEN,1908,plots\test3_30\1908_chrom635_chlorpyrifos-1_GREEN.png
test3_50,fluazifop-1,617,1,1,0,0,GREEN,1909,plots\test3_50\1909_chrom617_fluazifop-1_GREEN.png
test3_38,lactofen-2,634,1,1,0,0,GREEN,1910,plots\test3_38\1910_chrom634_lactofen-2_GREEN.png
test3_50,iprodione-1,393,1,1,0,0,GREEN,1911,plots\test3_50\1911_chrom393_iprodione-1_GREEN.png
test3_38,spinosad D-2,590,1,1,0,0,GREEN,1912,plots\test3_38\1912_chrom590_spinosad D-2_GREEN.png
test3_13,fenothiocarb-2,418,1,1,0,0,GREEN,1913,plots\test3_13\1913_chrom418_fenothiocarb-2_GREEN.png
test3_31,phenthoate-2,452,2,1,0,1,RED,1914,plots\test3_31\1914_chrom452_phenthoate-2_RED.png
test3_51,flumetralin-2,664,1,1,0,0,GREEN,1915,plots\test3_51\1915_chrom664_flumetralin-2_GREEN.png
