"sample_id","uid","ai_chrom_index","n_ai_peaks","n_trad_peaks","n_ignored_weak","n_review_required","channel_alert_level","random_order","plot_path","review_filename","source_absolute_path","review_absolute_path"
"test3_23","methamidophos-2","2","4","1","0","4","RED","2924","plots\test3_23\2924_chrom002_methamidophos-2_RED.png","test3_23_2924_chrom002_methamidophos-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_23\2924_chrom002_methamidophos-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_23_2924_chrom002_methamidophos-2_RED.png"
"test3_34","cyproconazole-1","409","2","1","0","1","RED","2935","plots\test3_34\2935_chrom409_cyproconazole-1_RED.png","test3_34_2935_chrom409_cyproconazole-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_34\2935_chrom409_cyproconazole-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_34_2935_chrom409_cyproconazole-1_RED.png"
"test3_9","dichlorvos-2","116","2","0","0","2","RED","2938","plots\test3_9\2938_chrom116_dichlorvos-2_RED.png","test3_9_2938_chrom116_dichlorvos-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_9\2938_chrom116_dichlorvos-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_9_2938_chrom116_dichlorvos-2_RED.png"
"test3_18","ipconazole-2","564","2","1","0","1","RED","2940","plots\test3_18\2940_chrom564_ipconazole-2_RED.png","test3_18_2940_chrom564_ipconazole-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_18\2940_chrom564_ipconazole-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_18_2940_chrom564_ipconazole-2_RED.png"
"test3_11","cycloxydim-2","562","2","1","0","2","RED","2942","plots\test3_11\2942_chrom562_cycloxydim-2_RED.png","test3_11_2942_chrom562_cycloxydim-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_11\2942_chrom562_cycloxydim-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_11_2942_chrom562_cycloxydim-2_RED.png"
"test3_26","iodosulfuron-methyl-sodium-2","230","2","1","0","1","RED","2947","plots\test3_26\2947_chrom230_iodosulfuron-methyl-sodium-2_RED.png","test3_26_2947_chrom230_iodosulfuron-methyl-sodium-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_26\2947_chrom230_iodosulfuron-methyl-sodium-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_26_2947_chrom230_iodosulfuron-methyl-sodium-2_RED.png"
"test3_24","formothion-2","96","3","1","1","2","RED","2949","plots\test3_24\2949_chrom096_formothion-2_RED.png","test3_24_2949_chrom096_formothion-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_24\2949_chrom096_formothion-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_24_2949_chrom096_formothion-2_RED.png"
"test3_10","tau-fluvalinate-2","692","4","1","0","3","RED","2952","plots\test3_10\2952_chrom692_tau-fluvalinate-2_RED.png","test3_10_2952_chrom692_tau-fluvalinate-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_10\2952_chrom692_tau-fluvalinate-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_10_2952_chrom692_tau-fluvalinate-2_RED.png"
"test3_8","florasulam-1","83","2","1","0","1","RED","2960","plots\test3_8\2960_chrom083_florasulam-1_RED.png","test3_8_2960_chrom083_florasulam-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_8\2960_chrom083_florasulam-1_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_8_2960_chrom083_florasulam-1_RED.png"
"test3_19","bifenox-2","536","4","1","0","4","RED","2962","plots\test3_19\2962_chrom536_bifenox-2_RED.png","test3_19_2962_chrom536_bifenox-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_19\2962_chrom536_bifenox-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_19_2962_chrom536_bifenox-2_RED.png"
"test3_41","diflubenzuron-2","400","2","1","0","2","RED","2963","plots\test3_41\2963_chrom400_diflubenzuron-2_RED.png","test3_41_2963_chrom400_diflubenzuron-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_41\2963_chrom400_diflubenzuron-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_41_2963_chrom400_diflubenzuron-2_RED.png"
"test3_30","methoxyfenozide-2","368","3","1","0","2","RED","2967","plots\test3_30\2967_chrom368_methoxyfenozide-2_RED.png","test3_30_2967_chrom368_methoxyfenozide-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\plots\test3_30\2967_chrom368_methoxyfenozide-2_RED.png","D:\yinlibo\MRMPFormer\model\project_review\full_rerun_random3000_20260916\random3000_channels\RED_YELLOW_review\test3_30_2967_chrom368_methoxyfenozide-2_RED.png"
